301 7.7565
302 12.25803
303 9.248026
304 8.8309
305 8.224
306 7.71995
307 8.170975
308 8.515326
309 8.360625
310 7.75375
311 8.211776
312 9.687426
313 9.0492
314 8.054399
315 8.1806
316 7.881975
317 8.075425
318 8.05225
319 7.973
320 8.1971
321 8.536175
322 12.20955
323 9.398375
324 8.833975
325 8.195351
326 9.194601
327 8.803175
328 8.2329
329 8.531825
330 8.844851
331 8.7967
332 19.80005
333 9.7579
334 9.192575
335 9.3405
336 9.4433
337 10.0866
338 10.1364
339 9.581976
340 9.608175
341 9.320826
342 38.61345
343 11.85553
344 10.92933
345 10.39905
346 10.20092
347 10.41073
348 10.4139
349 10.68838
350 10.80908
351 10.38565
352 89.66805
353 57.34275
354 57.76242
355 35.63557
356 36.2439
357 33.37875
358 13.25735
359 11.8652
360 11.2605
361 11.48387
362 58.0954
363 12.32928
364 11.38355
365 11.26765
366 10.84538
367 10.40057
368 10.50435
369 10.23663
370 10.1965
